9606	0.0
P63261	0.9953488707542419
O75478	0.9824560880661011
P54819	0.9749999642372131
Q9UIJ7	0.8999999761581421
Q9UNQ0	0.9523810148239136
Q9Y4W6	0.9818181395530701
P21549	0.9285714030265808
O95433	0.9833332896232605
Q7L3T8	0.923076868057251
P13804	0.978723406791687
Q8IUH5	0.9772726893424988
P05091	0.9873418211936951
Q9BT22	0.8750000596046448
Q9H553	0.9285714030265808
Q92685	0.8888888955116272
Q9Y673	0.9285714030265808
Q9H3H5	0.8333333134651184
P24298	0.9285714030265808
Q9UBE0	0.9749999642372131
O75843	0.9705882668495178
O14617	0.9795917868614197
Q9BXS5	0.9749999642372131
Q9UG63	0.9696969985961914
Q92747	0.980769157409668
P40616	0.9843749403953552
P61160	0.9890109896659851
Q9Y294	0.9782608151435852
Q9Y4P8	0.9818181395530701
Q9H0R8	0.9927006959915161
Q9UGK8	0.8750000596046448
Q08AI6	0.0
Q9Y276	0.9375000596046448
P13861	0.9885057210922241
P53611	0.9523810148239136
Q15691	0.9868420958518982
P62258	0.9976744055747986
O15229	0.800000011920929
Q15274	0.9090908765792847
O75643	0.9878048896789551
P41223	0.9545453786849976
Q9NVE7	0.9166666269302368
Q8WVC6	0.5
Q04656	0.9722222685813904
Q96LI5	0.9444444179534912
P50991	0.9927535653114319
P40227	0.9924242496490479
P14618	0.993630588054657
P24941	0.9952152967453003
Q712K3	0.9777777791023254
Q9NZN8	0.9655172824859619
P55072	0.9961389899253845
P18858	0.9677419662475586
Q9UM11	0.9920634627342224
Q92903	0.8750000596046448
Q9NWU1	0.8571428656578064
Q96GA7	0.9583333134651184
O14646	0.9782608151435852
O14757	0.9930069446563721
O76071	0.949999988079071
O75390	0.987500011920929
O95067	0.9824560880661011
P14635	0.9921875
Q8IU85	0.9855072498321533
Q9H967	0.9830508828163147
O95801	0.9600000381469727
P53621	0.9902912974357605
Q5T2R2	0.8888888955116272
Q9Y3A0	0.800000011920929
Q7KZN9	0.9642857313156128
P30405	0.9791666865348816
P45877	0.8999999761581421
P23284	0.9841269850730896
P04040	0.9795917868614197
Q9H720	0.7500000596046448
P32929	0.9545453786849976
Q8TDD1	0.9782608151435852
Q9BZE2	0.8750000596046448
P26196	0.9902912974357605
P83876	0.923076868057251
Q9UNQ2	0.9705882668495178
Q8N465	0.9666666984558105
Q14565	0.9473683834075928
O60312	0.923076868057251
O95470	0.9696969985961914
Q9NTI2	0.8999999761581421
Q15560	0.9655172824859619
Q8TEA8	0.8571428656578064
Q96KP4	0.9545453786849976
P24534	0.9885057210922241
Q6NVY1	0.9473683834075928
Q13895	0.9818181395530701
O75716	0.9333333373069763
P24390	0.9777777791023254
Q15738	0.9615384936332703
Q7Z7H5	0.95652174949646
Q9Y3B3	0.9655172824859619
P06733	0.9918033480644226
Q9P003	0.9444444179534912
Q9BV79	0.9285714030265808
Q8NFF5	0.9444444179534912
P38919	0.9848485589027405
Q9Y3D8	0.9333333373069763
P49914	0.800000011920929
Q9Y324	0.8750000596046448
Q969G6	0.8999999761581421
P26885	0.9677419662475586
P62166	0.9473683834075928
Q9Y285	0.9830508828163147
P07954	0.9677419662475586
Q99808	0.9444444179534912
P27361	0.9954128861427307
Q01415	0.9791666865348816
P07902	0.9729729890823364
Q13144	0.978723406791687
Q8WUX2	0.8750000596046448
Q9P2K8	0.9827585816383362
Q9NUQ8	0.9629629254341125
Q8N6T3	0.9772726893424988
P48728	0.8571428656578064
P23434	0.8999999761581421
O75356	0.8888888955116272
P31150	0.9850746393203735
Q9HC07	0.9629629254341125
Q8IXI1	0.9880951642990112
Q04446	0.923076868057251
P62136	0.994413435459137
P78406	0.9767441749572754
P15104	0.9677419662475586
P21695	0.9473683834075928
P06737	0.9782608151435852
Q96S52	0.9090908765792847
Q92643	0.8999999761581421
P36969	0.9333333373069763
O76003	0.96875
P13807	0.9818181395530701
Q9Y2T3	0.9285714030265808
Q16774	0.9375000596046448
P25208	0.9821428656578064
P22557	0.9285714030265808
P06132	0.9166666269302368
P36551	0.9473683834075928
P50336	0.8571428656578064
P13716	0.9166666269302368
P08397	0.8750000596046448
Q99873	0.9861111640930176
P49789	0.9375000596046448
P48730	0.994413435459137
P08238	0.9965517520904541
P78383	0.8888888955116272
P19367	0.9883720278739929
Q9NQH7	0.9444444179534912
O75874	0.9642857313156128
Q53GQ0	0.9767441749572754
P29218	0.8999999761581421
Q96GD4	0.9931035041809082
Q15181	0.9830508828163147
Q9NRZ9	0.9777777791023254
O60264	0.988235354423523
Q96QE2	0.8571428656578064
Q8TEX9	0.987013041973114
P11021	0.9965277314186096
Q9HCE5	0.9743589758872986
P36957	0.9876542687416077
P50613	0.9915966391563416
Q13601	0.9743589758872986
O15270	0.95652174949646
P09622	0.9892472624778748
Q96HL8	0.9696969985961914
Q9Y333	0.9629629254341125
Q9NQ29	0.9666666984558105
Q9BXY0	0.923076868057251
Q03701	0.9729729890823364
P50579	0.9696969985961914
P49736	0.9922480583190918
P25205	0.9885057210922241
P33991	0.9852941036224365
P33993	0.9909090399742126
O76031	0.9696969985961914
Q9NRK6	0.9090908765792847
Q15819	0.9814814329147339
P52815	0.9615384936332703
P61236	0.923076868057251
Q9Y4C8	0.9600000381469727
Q9BV20	0.800000011920929
O95363	0.9090908765792847
O15457	0.8888888955116272
O43196	0.8999999761581421
P52701	0.9855072498321533
Q9UGM6	0.8888888955116272
Q6PJI9	0.9333333373069763
Q96NY9	0.9629629254341125
Q01658	0.9473683834075928
Q08J23	0.9761905074119568
P16435	0.9705882668495178
Q9Y697	0.9666666984558105
Q9NX24	0.96875
Q8IVB4	0.8333333134651184
Q8N1F7	0.9859155416488647
Q9Y221	0.9615384936332703
Q9BVI4	0.9523810148239136
P22087	0.9901960492134094
Q8TAT6	0.9772726893424988
Q8WTW4	0.9729729890823364
Q9BQG2	0.8750000596046448
O95478	0.95652174949646
P61970	0.9655172824859619
Q6PIV7	0.8999999761581421
Q9NTK5	0.980769157409668
Q5VVQ6	0.9655172824859619
Q15070	0.9411764740943909
A0PJX2	0.7500000596046448
P57723	0.8999999761581421
Q15645	0.9833332896232605
O95394	0.9333333373069763
P08559	0.9880951642990112
P11177	0.9814814329147339
P07237	0.9895833730697632
Q9NVS9	0.923076868057251
Q96FM1	0.8571428656578064
O60683	0.9375000596046448
P56589	0.9523810148239136
P06744	0.9878048896789551
P00558	0.9890109896659851
Q32NB8	0.7500000596046448
A6NDG6	0.8750000596046448
Q08357	0.9333333373069763
P36776	0.9791666865348816
O14735	0.9756097793579102
Q02156	0.9926470518112183
Q9BRC7	0.9473683834075928
Q01814	0.96875
P34949	0.9629629254341125
Q9UKY4	0.8750000596046448
P28340	0.9795917868614197
P62714	0.986486554145813
